NAME	X	Y	Element	BOS	TOS	Layer
C_351518N1193235W001	834945.1747	3896068.883	31602	-901.8131234	-292.4253281	-1
C_351519N1188438W001	878671.8152	3897803.544	32409	-431.6675066	-43.62190289	2
C_351519N1188807W001	875307.8901	3897663.43	32365	-540.1044619	-68.34429134	2
C_351519N1192366W001	842865.5131	3896376.484	31840	-852.8265617	-42.65530184	1
C_351520N1191109W001	854322.839	3896828.781	32005	-491.1893307	-25.76380577	1
C_351520N1192363W001	842892.4376	3896388.617	31840	-873.7085171	-64.07826772	1
C_351520N1193323W001	834142.2681	3896061.441	31601	-893.3320997	-321.3396457	1
C_351522N1188199W001	880849.2448	3897928.266	32444	-369.1068373	-17.26694226	2
C_351522N1193070W001	836447.4463	3896169.037	31602	-944.4536614	-268.3736089	1
C_351525N1191107W001	854338.8976	3896884.987	32005	-478.2186614	-14.25146982	1
C_351533N1191827W001	847772.5476	3896719.262	31952	-653.4654068	64.21274278	1
C_351537N1191823W001	847807.3018	3896765.055	31952	-706.5385039	8.258740157	1
C_351541N1191289W001	852672.9962	3896997.777	31954	-552.3786877	-13.51582677	1
C_351547N1191663W001	849261.4131	3896932.191	31952	-629.3411155	31.93775591	2
C_351550N1191376W001	851876.1028	3897066.801	31954	-569.9702625	0.474947507	-1
C_351561N1192407W001	842474.1665	3896828.454	31840	-838.8744619	-45.59001312	1
C_351578N1188876W001	874651.7581	3898292.245	32365	-554.1628478	-82.02931759	2
C_351583N1189148W001	872170.0556	3898245.43	32318	-602.1619816	-57.3716273	2
C_351586N1188999W001	873526.8809	3898334.691	32319	-583.783727	-78.59507874	2
C_351597N1191232W001	853168.3036	3897639.552	31954	-506.2441339	2.81328084	1
C_351647N1189978W001	864575.7779	3898647.785	32172	-154.725958	271.1008136	-1
C_351651N1190403W001	860700.4334	3898536.924	32115	-187.1973885	161.3475591	1
C_351656N1188387W001	879073.0404	3899343.685	32410	-412.3394882	-54.97990814	2
C_351658N1188513W001	877923.641	3899317.832	32366	-427.8482677	-54.53593176	2
C_351658N1188695W001	876264.7522	3899248.681	32321	-473.8807218	-71.15959318	2
C_351658N1192001W001	846133.4875	3898045.744	31900	-638.9684383	65.08930446	1
C_351664N1188813W001	875186.4536	3899270.608	32321	-509.7958924	-83.18171916	2
C_351676N1191106W001	854282.3988	3898561.229	32006	-466.8265354	-16.06177165	1
C_351680N1189685W001	867231.4369	3899122.066	32221	-382.0410105	109.5534777	1
C_351691N1191596W001	849810.3272	3898553.939	31903	-565.2692651	27.2658399	-1
C_351694N1190530W001	859523.9706	3898968.102	32116	-239.6713648	96.05599738	2
C_351698N1192000W001	846125.6178	3898490.02	31901	-642.487336	44.17145669	1
C_351705N1187993W001	882641.3241	3900038.791	32371	-324.6531102	-7.894908136	-1
C_351717N1190395W001	860744.1349	3899272.359	32116	-200.8990551	136.6580315	-1
C_351719N1190748W001	857526.2395	3899166.83	32060	-332.846601	23.89191601	2
C_351719N1191746W001	848431.3699	3898811.939	31902	-523.81521	108.7405643	-1
C_351727N1191874W001	847261.5113	3898855.873	31901	-552.5328346	102.8985958	-1
C_351736N1190405W001	860644.5923	3899479.604	32116	-214.6361155	118.7595538	1
C_351737N1190050W001	863879.3602	3899620.281	32172	-214.9855381	171.0745013	1
C_351741N1190403W001	860660.6059	3899535.825	32116	-232.0422703	100.5837139	1
C_351742N1191584W001	849897.7928	3899124.185	31903	-556.64	16.35868766	-1
C_351742N1191791W001	848011.4685	3899051.414	31902	-508.4794488	129.0307218	1
C_351750N1188306W001	879767.5342	3900418.041	32411	-384.8720735	-47.59845144	-1
C_351750N1192368W001	842750.1699	3898939.438	31841	-741.9715748	-31.30720472	2
C_351778N1191412W001	851449.6596	3899584.497	31955	-528.7384121	56.32884514	2
C_351787N1192001W001	846078.7121	3899477.411	31901	-590.2836352	58.84431759	1
C_351794N1190403W001	860637.1478	3900124.067	32171	-256.9696588	65.78821522	1
C_351795N1191322W001	852262.4254	3899805.079	31955	-509.9987008	46.19290026	-1
C_351796N1191471W001	850904.2788	3899763.393	31955	-538.9359186	57.58507874	-1
C_351797N1188292W001	879873.2106	3900945.095	32411	-372.6151837	-40.80448819	-1
C_351800N1191960W001	846446.7799	3899635.991	31901	-546.631168	92.06535433	-1
C_351802N1189763W001	866465.6659	3900447.337	32174	-314.5219291	125.4731496	-1
C_351805N1190213W001	862363.6489	3900315.372	32170	-199.004685	142.511063	-1
C_351806N1191824W001	847683.4455	3899750.139	31901	-502.6615748	120.7682152	1
C_351811N1192358W001	842815.6325	3899619.872	31779	-718	-34.01574803	-1
C_351858N1191115W001	854121.2772	3900577.961	32007	-401.71	-17.24051181	2
C_351858N1191260W001	852800.1016	3900526.31	32007	-478.427664	33.73703412	2
C_351864N1191113W001	854136.892	3900645.267	32008	-401.910853	-23.64215223	-1
C_351864N1191707W001	848724.7155	3900434.893	31904	-476.8422703	127.9553018	-1
C_351867N1190453W001	860149.2458	3900916.127	32171	-286.3011286	19.67164042	-1
C_351867N1190820W001	856805.2677	3900783.531	32061	-398.265	-27.24597113	2
C_351867N1190926W001	855839.4413	3900745.464	32009	-346.24	49.76	-1
C_351872N1190201W001	862443.1872	3901063.388	32170	-227.8007743	102.6559186	-1
C_351872N1191463W001	850944.4372	3900609.703	31956	-509.5084252	115.6579134	2
C_351872N1191703W001	848757.7358	3900525.086	31904	-475.3914829	128.6925066	-1
C_351877N1189663W001	867343.1141	3901316.759	32174	-380.116601	70.76889764	-1
C_351880N1188316W001	879615.8013	3901857.199	32369	-353.9732808	-28.40602362	2
C_351880N1188902W001	874276.0069	3901634.514	32276	-452.2527297	-91.60870079	-1
C_351898N1192361W001	842751.6955	3900584.367	31780	-696.9359186	-1.937230971	1
C_351906N1187884W001	883540.143	3902311.995	32372	-272.9355906	35.8255643	-1
C_351914N1187907W001	883326.7944	3902391.903	32329	-275.1453937	35.372979	-1
C_351921N1190045W001	863842.7349	3901664.345	32173	-250.8590289	95.45855643	1
C_351927N1190213W001	862309.3774	3901669.45	32120	-243.2208924	76.55568241	-1
C_351930N1191121W001	854035.3108	3901374.919	32009	-379.0286352	-77.11688976	-1
C_351939N1188404W001	878786.4638	3902478.447	32368	-328.4503018	-7.823989501	2
C_351939N1188515W001	877775.0682	3902436.11	32368	-321.2604987	-5.252296588	2
C_351939N1190926W001	855807.986	3901544.57	32009	-339.75	60.23687664	-1
C_351939N1191202W001	853293.4352	3901445.931	31957	-424.1440289	-54.17552493	2
C_351939N1191313W001	852282.1563	3901406.459	31957	-509.08	122.900315	-1
C_351940N1189693W001	867041.3605	3902004.908	32174	-382.2472703	42.965	1
C_351941N1187801W001	884279.9416	3902732.628	32372	-222.3839239	81.19120735	-1
C_351941N1190312W001	861401.163	3901788.723	32119	-292.7650262	11.7402231	-1
C_351941N1190444W001	860198.5215	3901740.713	32171	-329.7202231	-39.49975066	1
C_351941N1190491W001	859770.3097	3901723.657	32117	-324.247979	-36.18826772	-1
C_351941N1191927W001	846687.4639	3901212.368	31844	-475.7062992	97.5843832	-1
C_351944N1187973W001	882711.2892	3902699.416	32370	-306.3118898	8.399068241	-1
C_351944N1188423W001	878611.0164	3902526.691	32368	-329.9138845	-10.2626378	-1
C_351950N1187837W001	883947.6684	3902818.586	32372	-236.0025197	71.23698163	-1
C_351952N1188813W001	875053.825	3902467.306	32276	-331.9053018	-22.04178478	1
C_351952N1189182W001	871691.7487	3902328.393	32226	-845.165	-245.165	2
C_351952N1192291W001	843366.6795	3901207.865	31780	-639.9610761	23.84141732	2
C_351953N1193550W001	831896.9259	3900790.552	31404	-663.918084	-316.5250394	1
C_351953N1193550W002	831896.9259	3900790.552	31404	-663.8177559	-316.4247113	1
C_351953N1193551W001	831887.8163	3900790.218	31404	-665.1530577	-318.1077822	1
C_351953N1193551W002	831887.8163	3900790.218	31404	-663.7530577	-316.7077822	1
C_351958N1188326W001	879488.3201	3902719.163	32369	-335.8103806	-14.46097113	2
C_351961N1187902W001	883350.2226	3902915.54	32329	-261.4672441	50.6456168	-1
C_351975N1188281W001	879890.4049	3902925.091	32369	-334.1602887	-12.79513123	2
C_351975N1189942W001	864757.0064	3902301.525	32122	-242.735643	111.080958	1
C_351976N1192358W001	842746.2026	3901451.052	31704	-680	19.98687664	-1
C_351980N1189535W001	868462.83	3902507.461	32223	-437.5303281	26.93161417	-1
C_352002N1190224W001	862175.7923	3902497.859	32120	-260.9044226	49.22353018	-1
C_352005N1191827W001	847571.1841	3901957.648	31845	-436.2313911	116.5940682	-1
C_352006N1191784W001	847962.4731	3901983.821	31845	-431.6788976	128.7443307	2
C_352008N1190757W001	857317.4256	3902371.13	32061	-357.9542782	-60.25316273	2
C_352011N1190926W001	855776.5251	3902343.676	32061	-329.8390814	-47.84203412	2
C_352011N1191015W001	854965.7425	3902311.789	32009	-321.6266535	-100.1486352	-1
C_352011N1191035W001	854783.5446	3902304.633	32009	-318.111601	-110.3281365	-1
C_352014N1192172W001	844424.5605	3901937.199	31781	-529.9724409	45.28871391	2
C_352015N1192094W001	845134.6748	3901975.407	31781	-492.6745407	54.79396325	2
C_352017N1187987W001	882549.4137	3903504.318	32329	-301.5417717	15.4326378	-1
C_352017N1188965W001	873639.0628	3903131.405	32226	-311.6	-11.59343832	2
C_352017N1191637W001	849296.8806	3902157.568	31905	-422.7044751	166.6554331	-1
C_352022N1192037W001	845650.9434	3902072.941	31781	-465.6666142	64.48200787	-1
C_352024N1193567W001	831713.1426	3901572.794	31405	-614.9587008	-297.881273	1
C_352027N1188813W001	875019.2707	3903299.78	32277	-271.7035302	20.95165354	-1
C_352027N1188996W001	873352.0474	3903230.725	32226	-366.722126	-38.83892388	2
C_352027N1189557W001	868241.1309	3903020.958	32223	-383.0981627	59.20433071	1
C_352030N1188174W001	880839.5842	3903576.631	32327	-331.3612467	-10.4455643	-1
C_352033N1192230W001	843888.188	3902127.941	31781	-552.9102231	37.1471916	1
C_352039N1192220W001	843976.7453	3902197.997	31781	-543.5276772	37.58026247	2
C_352050N1191815W001	847661.284	3902461.277	31845	-417.5640682	118.3207743	2
C_352053N1191992W001	846047.6907	3902432.676	31782	-437.0088058	67.23824147	2
C_352056N1191684W001	848852.0176	3902573.864	31905	-406.0507743	157.7677953	-1
C_352066N1187902W001	883300.7679	3904081.05	32329	-258.1913255	56.62330709	-1
C_352066N1188752W001	875557.0172	3903755.755	32277	-236.4899606	48.80793963	-1
C_352070N1191156W001	853655.618	3902916.238	31958	-262	-162	2
C_352072N1191188W001	853363.256	3902927.029	31958	-357.0791076	-116.037769	-1
C_352080N1188710W001	875933.1753	3903927.068	32277	-228.5	51.5	2
C_352080N1189699W001	866923.5834	3903556.583	32175	-271.1598294	115.2181234	1
C_352083N1188057W001	881880.6726	3904209.935	32328	-310.6414436	8.848713911	2
C_352083N1189855W001	865501.1411	3903532.266	32122	-229.6269948	118.3277297	1
C_352083N1190362W001	860882.6626	3903346.57	32119	-324.6692388	-34.31326772	2
C_352083N1190528W001	859370.5187	3903286.285	32118	-381.8	-131.8	2
C_352083N1191113W001	854041.6588	3903075.862	31958	-295.6107612	-166.4372047	1
C_352083N1191203W001	853221.8452	3903043.77	31958	-391.68	8.32	-1
C_352084N1189684W001	867058.4235	3903606.532	32175	-305.5106693	83.78395013	1
C_352086N1188524W001	877624.8554	3904064.352	32324	-288.7521391	22.37843832	2
C_352086N1189853W001	865518.0127	3903566.301	32122	-245.9477822	101.8192782	1
C_352086N1190478W001	859824.6563	3903337.713	32118	-364.9071129	-101.0531102	2
C_352086N1191066W001	854468.4783	3903125.947	32010	-301.734147	-147.4067192	2
C_352086N1192783W001	838828.7867	3902525.827	31606	-703	-3	-1
C_352088N1192520W001	841223.477	3902638.183	31607	-706	-6	-1
C_352091N1194029W001	827477.941	3902162.832	31137	-418.0013517	-217.9678871	1
C_352092N1190192W001	862427.2462	3903508.462	32119	-267.2538714	45.47972441	-1
C_352092N1191825W001	847552.2599	3902923.902	31845	-418.019685	97.77198163	-1
C_352100N1188204W001	880533.5254	3904342.109	32327	-335.0602362	-12.23051181	2
C_352102N1188674W001	876250.9623	3904184.919	32277	-239.395	51.80349081	2
C_352102N1188818W001	874939.1615	3904130.364	32277	-257.1672835	41.66506562	-1
C_352102N1189582W001	867979.4623	3903844.126	32175	-294.8180184	116.3778478	1
C_352103N1191820W001	847593.106	3903047.735	31845	-403.7397638	108.7346457	2
C_352108N1192338W001	842872.8049	3902922.91	31705	-591.169357	1.803412073	-1
C_352111N1187724W001	884901.1472	3904649.524	32330	-202.2971522	99.01354331	-1
C_352111N1191287W001	852444.5637	3903324.644	31906	-407.7060892	104.7525722	2
C_352116N1187629W001	885764.2304	3904741.954	32375	-160.5652362	130.0046457	-1
C_352117N1191995W001	845993.1593	3903141.917	31782	-405.6265879	50.68870079	2
C_352122N1188965W001	873590.8567	3904296.863	32226	-329.7397769	5.822230971	1
C_352122N1190206W001	862286.3603	3903836.317	32065	-272.2582415	42.60429134	-1
C_352125N1191992W001	846017.0832	3903231.749	31782	-401.58	48.42	-1
C_352128N1191553W001	850014.357	3903419.105	31905	-362.63	199.1728215	2
C_352139N1189268W001	870822.9724	3904371.796	32225	-435.6999081	13.59832021	1
C_352141N1187766W001	884504.3467	3904966.229	32330	-181.2682808	125.6756168	-1
C_352144N1193890W001	828722.5465	3902796.972	31137	-438.7464304	-230.8583071	1
C_352147N1187724W001	884884.1143	3905049.131	32330	-196.5842257	106.0762073	-1
C_352155N1188949W001	873721.4484	3904669.181	32227	-323.5194751	17.98249344	-1
C_352156N1190931W001	855667.6077	3903951.195	32010	-315.9644226	-86.06580052	-1
C_352158N1189326W001	870285.997	3904561.006	32177	-378.3105774	62.42006562	-1
C_352158N1191192W001	853289.4851	3903880.083	31958	-360.6476903	-36.37997375	-1
C_352158N1191543W001	850092.5347	3903755.588	31847	-366.8056955	179.1204856	-1
C_352161N1188609W001	876815.7695	3904864.493	32323	-277.0639764	39.95669291	2
C_352161N1191118W001	853962.1867	3903939.77	31958	-323.9739239	-101.5779265	2
C_352175N1188943W001	873766.9135	3904893.435	32227	-323.7035302	23.28367454	-1
C_352183N1187616W001	885850.8774	3905490.731	32375	-172.7417192	118.258937	-1
C_352200N1191862W001	847169.163	3904109.558	31846	-396.1649738	74.66835958	-1
C_352200N1192037W001	845575.3609	3904048.425	31783	-398.57	51.43	-1
C_352203N1188109W001	881350.684	3905521.918	32282	-336.4696982	-14.24463255	-1
C_352203N1194142W001	826403.8314	3903368.489	31137	-315.8616142	-150.4902231	-1
C_352220N1190000W001	864118.9491	3904999.496	32067	-187	115.0131234	-1
C_352222N1190324W001	861167.1129	3904903.164	32065	-326.073294	12.77316273	-1
C_352225N1189857W001	865419.1399	3905107.614	32123	-175.8062336	153.172769	1
C_352227N1189632W001	867467.5284	3905212.993	32176	-161.0633202	205.8851706	1
C_352231N1192098W001	845006.6642	3904371.226	31783	-296.56	103.44	-1
C_352232N1189864W001	865352.2403	3905182.728	32123	-184.3190289	143.4467192	1
C_352233N1188328W001	879341.8645	3905770.87	32280	-360.7398688	-21.6060105	2
C_352233N1191281W001	852446.3677	3904680.8	31907	-390.15	133.8775591	-1
C_352241N1189618W001	867588.7129	3905373.574	32176	-147.2285171	218.990643	1
C_352242N1187703W001	885030.4388	3906111.807	32331	-224.024357	78.70497375	-1
C_352249N1193536W001	831903.76	3904080.121	31227	-501.6230971	-260.8324147	1
C_352249N1193536W002	831903.76	3904080.121	31227	-501.722769	-260.9320866	1
C_352264N1190782W001	856977.3548	3905203.413	32011	-331.9909974	-43.82826772	2
C_352269N1191923W001	846584.2116	3904853.998	31846	-392.57	57.43	-1
C_352272N1191417W001	851190.9392	3905065.377	31907	-378.5855512	109.1549344	-1
C_352274N1193482W001	832385.2892	3904375.651	31227	-511.0274278	-267.5684383	1
C_352275N1189916W001	864859.3425	3905640.839	32067	-175.3288714	149.5277559	-1
C_352275N1191545W001	850023.978	3905053.4	31847	-376.0594751	81.17444882	2
C_352278N1188228W001	880231.6655	3906308.692	32281	-381.3581496	-50.04712598	-1
C_352294N1192865W001	837995.4933	3904806.204	31506	-703	-3	-1
C_352294N1192909W001	837594.8269	3904791.212	31506	-674.5180446	-45.97604987	2
C_352296N1193432W001	832831.5926	3904636.572	31227	-504.4250656	-257.9401575	1
C_352296N1193432W002	832831.5926	3904636.572	31227	-504.5247375	-258.0398294	1
C_352296N1193432W003	832831.5926	3904636.572	31227	-504.6244094	-258.1395013	1
C_352296N1193432W004	832831.5926	3904636.572	31227	-504.8240814	-258.3395013	1
C_352300N1188371W001	878918.98	3906498.113	32280	-380.3822572	-20.37700787	2
C_352306N1190665W001	858024.4033	3905711.763	32063	-340.1353806	-20.79023622	-1
C_352308N1187976W001	882512.766	3906738.683	32283	-322.4892388	-3.868503937	2
C_352311N1187790W001	884205.3887	3906843.95	32283	-270.0202493	40.44234908	-1
C_352311N1187937W001	882866.554	3906787.047	32283	-310.6457349	6.820800525	-1
C_352314N1187891W001	883284.0938	3906838.132	32283	-298.4213255	17.41003937	-1
C_352314N1187903W001	883174.8017	3906833.491	32283	-300.1145669	16.18366142	-1
C_352314N1189849W001	865452.0077	3906098.393	32123	-159.9725853	174.3400787	-1
C_352319N1189038W001	872835.5543	3906455.995	32180	-352.0145538	61.22265092	2
C_352319N1192021W001	845670.5096	3905374.693	31784	-365.9326115	-5.827296588	-1
C_352328N1188790W001	875089.993	3906649.488	32228	-332.3400525	56.74688976	2
C_352330N1187924W001	882976.003	3907002.973	32283	-313.0515748	4.128543307	-1
C_352347N1192413W001	842089.1767	3905549.447	31707	-457.7974934	-12.73778215	2
C_352353N1191548W001	849963.0919	3905918.02	31848	-381.59	11.23906824	2
C_352369N1189428W001	869261.0748	3906864.929	32125	-29.75989501	331.5170079	1
C_352375N1189902W001	864941.9598	3906755.912	32068	-176.6335171	167.132231	-1
C_352375N1190306W001	861263.0781	3906607.871	32016	-353.3564567	101.3138189	2
C_352375N1190913W001	855735.7624	3906388.274	32013	-306.0422047	24.35346457	2
C_352378N1191328W001	851955.5691	3906273.391	31960	-342.1881102	63.48282152	2
C_352379N1189681W001	866952.6376	3906881.93	32124	-128.9704856	208.7663911	-1
C_352381N1190373W001	860650.3106	3906650.059	32016	-354.322336	80.06185039	-1
C_352382N1190022W001	863846.0834	3906789.476	32067	-222.3395407	143.0735171	-1
C_352383N1192126W001	844687.2455	3906048.413	31709	-392.54	-89.99242782	2
C_352389N1189485W001	868732.9349	3907065.689	32125	68.32	314.9606299	1
C_352389N1190045W001	863633.5121	3906858.727	32067	-231.9164829	142.079252	-1
C_352402N1189502W001	868572.2346	3907203.656	32125	27.10838583	291.9947507	-1
C_352410N1190280W001	861484.2723	3907005.819	32016	-368.5	128.5	1
C_352411N1191545W001	849965.4441	3906562.791	31908	-380.59	-29.64216535	2
C_352430N1191660W001	848910.1925	3906733.108	31848	-385.5	-56.7746063	2
C_352431N1190834W001	856430.5718	3907038.194	32014	-306.2820341	54.71566929	-1
C_352436N1190263W001	861627.5015	3907300.597	32016	-345.6332021	139.4553806	2
C_352440N1189020W001	872943.9638	3907805.821	32180	-395	61.00393701	-1
C_352447N1188784W001	875089.7169	3907972.625	32229	-351.5443045	73.37728346	-1
C_352450N1188701W001	875844.1146	3908037.384	32229	-352.4038976	76.64892388	2
C_352450N1191640W001	849083.7031	3906962.121	31848	-377.57	-55.03653543	2
C_352450N1191728W001	848282.4874	3906931.154	31848	-365.8012992	-59.11888451	-1
C_352452N1188243W001	880013.6893	3908234.33	32234	-435.6680446	-89.17559055	2
